"세종특별자치시",244939,122451,122488,247600,123761,123839,251178,125524,125654,254112,126951,127161,259157,129481,129676,263056,131391,131665,266075,132913,133162,269102,134395,134707,271410,135548,135862,274092,136880,137212,276879,138275,138604,280100,139734,140366,283198,141253,141945,288079,143601,144478,291182,145235,145947,295041,147180,147861,297604,148481,149123,300332,149839,150493,302703,151019,151684,305648,152530,153118,308068,153838,154230,310403,155050,155353,312103,155835,156268,314126,156831,157295,316814,158090,158724,320326,159860,160466,322693,161056,161637,324417,161944,162473,325777,162578,163199,327643,163528,164115,330298,164832,165466,332098,165740,166358,333757,166548,167209,336356,167810,168546,338647,168916,169731,340575,169845,170730,342328,170729,171599,343788,171403,172385,344792,171951,172841,345216,172176,173040,345373,172269,173104,345341,172234,173107,346217,172660,173557,347232,173183,174049,348014,173613,174401,351007,175135,175872,353430,176336,177094,355831,177568,178263,357871,178656,179215,359569,179528,180041,360462,180030,180432,361396,180462,180934,362036,180778,181258,362995,181328,181667,364364,181996,182368,365309,182430,182879,366560,183044,183516,368276,183879,184397,369465,184441,185024,371895,185678,186217,374377,186907,187470,376399,187858,188541,377296,188356,188940,378196,188778,189418,379340,189302,190038,380215,189723,190492,380889,190038,190851,381439,190276,191163,381925,190541,191384,382258,190683,191575,382770,190987,191783,383591,191389,192202,384496,191769,192727,385285,192110,193175,385609,192212,193397,385825,192316,193509,386050,192393,193657,386126,192435,193691,386192,192449,193743,385953,192271,193682,385932,192246,193686,386079,192299,193780,386256,192396,193860,386525,192524,194001,386944,192704,194240,387193,192836,194357,387411,192907,194504,387726,193099,194627,387774,193044,194730,387940,193149,194791,388788,193538,195250,389370,193826,195544,389443,193854,195589,389978,194110,195868,390603,194407,196196,390685,194413,196272,390910,194470,196440,391669,194967,196702,391812,194941,196871,391992,195101,196891,392211,195189,197022,392223,195248,196975,392154,195253,196901,391984,195152,196832,392230,195235,196995
"경기도",12728620,6401310,6327310,12741266,6408014,6333252,12753983,6414903,6339080,12763961,6419893,6344068,12775175,6425769,6349406,12783741,6430216,6353525,12795378,6436130,6359248,12810014,6443859,6366155,12827633,6452524,6375109,12841321,6459082,6382239,12858161,6467553,6390608,12873895,6475323,6398572,12890445,6483951,6406494,12908010,6492392,6415618,12925761,6501263,6424498,12941604,6509171,6432433,12958648,6517899,6440749,12975176,6526428,6448748,12993165,6535785,6457380,13012486,6545752,6466734,13027338,6553196,6474142,13045223,6561990,6483233,13061074,6569721,6491353,13077153,6577501,6499652,13090648,6584729,6505919,13104696,6592095,6512601,13116579,6598392,6518187,13129508,6605143,6524365,13145482,6613473,6532009,13159178,6620514,6538664,13176011,6629105,6546906,13193943,6638077,6555866,13207219,6644899,6562320,13218912,6650459,6568453,13228177,6654571,6573606,13239666,6659995,6579671,13250368,6665310,6585058,13265377,6672706,6592671,13288975,6684759,6604216,13311254,6696531,6614723,13324041,6703603,6620438,13338020,6711047,6626973,13351891,6717812,6634079,13370714,6727226,6643488,13388485,6736077,6652408,13400615,6741849,6658766,13413459,6748061,6665398,13427014,6754469,6672545,13449499,6765862,6683637,13471758,6777066,6694692,13465837,6776866,6688971,13479798,6784466,6695332,13488910,6789327,6699583,13500688,6795088,6705600,13512867,6801008,6711859,13530519,6810105,6720414,13542284,6816449,6725835,13549577,6820025,6729552,13557973,6823931,6734042,13565450,6827298,6738152,13571450,6830317,6741133,13574369,6831902,6742467,13575936,6832830,6743106,13577808,6833859,6743949,13581496,6835968,6745528,13585967,6838396,6747571,13589362,6840138,6749224,13590056,6840757,6749299,13574353,6832856,6741497,13579508,6835151,6744357,13583238,6836309,6746929,13589432,6839276,6750156,13596091,6842226,6753865,13600800,6844167,6756633,13603546,6845505,6758041,13607919,6847848,6760071,13612597,6850133,6762464,13618969,6852980,6765989,13623055,6854747,6768308,13624964,6855409,6769555,13626339,6855626,6770713,13627840,6855616,6772224,13628135,6855041,6773094,13630821,6855895,6774926,13635250,6857867,6777383,13639616,6859811,6779805,13642451,6860823,6781628,13648156,6863252,6784904,13654710,6866117,6788593,13661438,6868886,6792552,13669469,6872643,6796826,13675873,6875411,6800462,13680645,6877300,6803345,13686731,6879539,6807192,13690645,6880565,6810080,13694685,6882186,6812499,13699647,6884215,6815432,13698657,6883368,6815289,13699381,6883349,6816032,13702756,6884608,6818148,13706488,6886034,6820454,13711404,6888166,6823238,13715016,6889738,6825278,13720015,6891841,6828174,13721178,6891911,6829267
"강원특별자치도",1549212,780219,768993,1548252,779796,768456,1547735,779542,768193,1547579,779608,767971,1547453,779367,768086,1547829,779669,768160,1547387,779242,768145,1547455,779280,768175,1547768,779506,768262,1547999,779517,768482,1549344,780143,769201,1550142,780635,769507,1548078,779669,768409,1546259,778731,767528,1546152,778648,767504,1545452,778213,767239,1545291,777960,767331,1544843,777725,767118,1544258,777281,766977,1543668,776973,766695,1543780,777040,766740,1543441,776790,766651,1543556,776708,766848,1543052,776456,766596,1541693,775683,766010,1540445,774988,765457,1540488,775015,765473,1540794,775002,765792,1540776,774920,765856,1540855,774923,765932,1540714,774779,765935,1540780,774790,765990,1540721,774707,766014,1540897,774848,766049,1541399,775250,766149,1541502,775386,766116,1540540,774866,765674,1539521,774358,765163,1538577,773983,764594,1537780,773468,764312,1538639,773923,764716,1539282,774325,764957,1540094,774913,765181,1540689,775113,765576,1541104,775324,765780,1541836,775679,766157,1542374,776079,766295,1542840,776505,766335,1541696,775727,765969,1540875,775186,765689,1536399,773248,763151,1536175,773037,763138,1535491,772893,762598,1535530,772949,762581,1536140,773232,762908,1536270,773260,763010,1536765,773495,763270,1537717,774008,763709,1538273,774232,764041,1538492,774332,764160,1538660,774315,764345,1539051,774543,764508,1539036,774522,764514,1539038,774562,764476,1539005,774458,764547,1539064,774405,764659,1539178,774387,764791,1538801,774193,764608,1537396,773576,763820,1537339,773491,763848,1536863,773182,763681,1536498,772947,763551,1535373,772297,763076,1534067,771758,762309,1533719,771574,762145,1533356,771382,761974,1533081,771322,761759,1532617,771147,761470,1532050,770730,761320,1531390,770401,760989,1530712,770130,760582,1529500,769433,760067,1528635,768910,759725,1527807,768449,759358,1526243,767496,758747,1524624,766727,757897,1524198,766562,757636,1523661,766338,757323,1522952,765997,756955,1522542,765760,756782,1521877,765321,756556,1521066,764911,756155,1520410,764551,755859,1519545,764109,755436,1518700,763577,755123,1517766,763025,754741,1515822,762039,753783,1513735,761064,752671,1512969,760801,752168,1512088,760329,751759,1511341,759974,751367,1510615,759478,751137,1510181,759348,750833,1509670,759037,750633,1509396,758966,750430
"충청북도",1591674,803295,788379,1592001,803533,788468,1591697,803490,788207,1592492,804037,788455,1592573,804119,788454,1592634,804151,788483,1592817,804225,788592,1593022,804272,788750,1593313,804367,788946,1593577,804466,789111,1594005,804791,789214,1594432,805091,789341,1593903,804965,788938,1594066,805256,788810,1594708,805800,788908,1595164,806193,788971,1595822,806654,789168,1595772,806666,789106,1596161,806982,789179,1596324,807234,789090,1596734,807503,789231,1597709,808059,789650,1598184,808309,789875,1599252,808971,790281,1599155,809020,790135,1598868,808975,789893,1598775,809060,789715,1599488,809567,789921,1599854,809825,790029,1599650,809776,789874,1599368,809760,789608,1599402,809905,789497,1599339,809857,789482,1599499,809928,789571,1599651,810187,789464,1600007,810384,789623,1599391,810129,789262,1598599,809805,788794,1597639,809369,788270,1596613,809005,787608,1596710,809114,787596,1597593,809657,787936,1597936,809841,788095,1598162,810023,788139,1598536,810302,788234,1599102,810528,788574,1599680,810903,788777,1600837,811591,789246,1599658,811057,788601,1599122,810751,788371,1595714,809457,786257,1596303,809679,786624,1596955,809946,787009,1597503,810225,787278,1597501,810258,787243,1597179,810095,787084,1596765,809981,786784,1596948,810093,786855,1597019,810261,786758,1597427,810672,786755,1597097,810548,786549,1597022,810649,786373,1597484,811004,786480,1597284,811063,786221,1597033,811009,786024,1597118,811127,785991,1597163,811286,785877,1596886,811289,785597,1595624,810741,784883,1595578,810747,784831,1595284,810731,784553,1595058,810782,784276,1594459,810740,783719,1593434,810305,783129,1594056,810811,783245,1594109,810806,783303,1594007,810783,783224,1593931,810748,783183,1594240,810943,783297,1594337,810927,783410,1594326,810835,783491,1594211,810820,783391,1594038,810734,783304,1593469,810448,783021,1592155,809830,782325,1590947,809319,781628,1591044,809472,781572,1590854,809485,781369,1591201,809694,781507,1591485,809921,781564,1591182,809799,781383,1590716,809546,781170,1590858,809577,781281,1590704,809530,781174,1591100,809697,781403,1591177,809920,781257,1590666,809763,780903,1590107,809548,780559,1590512,809881,780631,1590735,810131,780604,1590956,810348,780608,1591045,810526,780519,1591815,810991,780824,1591965,811165,780800,1592431,811457,780974
"충청남도",2097406,1065288,1032118,2099924,1066697,1033227,2102327,1068132,1034195,2104463,1069348,1035115,2105959,1070198,1035761,2107562,1071202,1036360,2109230,1072094,1037136,2111419,1073294,1038125,2113033,1074196,1038837,2114284,1074987,1039297,2115586,1075610,1039976,2116770,1076270,1040500,2117685,1076905,1040780,2118099,1077315,1040784,2119468,1078219,1041249,2120666,1078780,1041886,2121618,1079334,1042284,2122220,1079667,1042553,2122531,1079820,1042711,2123368,1080268,1043100,2123776,1080494,1043282,2124524,1080957,1043567,2125409,1081439,1043970,2126282,1082009,1044273,2125797,1081976,1043821,2125372,1082148,1043224,2125778,1082428,1043350,2125912,1082520,1043392,2125732,1082499,1043233,2125855,1082597,1043258,2125349,1082259,1043090,2125160,1082231,1042929,2124855,1082219,1042636,2124619,1082171,1042448,2124302,1082030,1042272,2123709,1081938,1041771,2122455,1081552,1040903,2120995,1081153,1039842,2119749,1080705,1039044,2118457,1080256,1038201,2118510,1080425,1038085,2119771,1081224,1038547,2120692,1081752,1038940,2120519,1081807,1038712,2120559,1082029,1038530,2120347,1081967,1038380,2120607,1082311,1038296,2121029,1082634,1038395,2119837,1082095,1037742,2119542,1082026,1037516,2115823,1080841,1034982,2116452,1081275,1035177,2117260,1081854,1035406,2117400,1082113,1035287,2118205,1082654,1035551,2118183,1082664,1035519,2118098,1082596,1035502,2118977,1083133,1035844,2119529,1083419,1036110,2119257,1083366,1035891,2118638,1083242,1035396,2118912,1083507,1035405,2119099,1083753,1035346,2119296,1083970,1035326,2119661,1084296,1035365,2120201,1084712,1035489,2121011,1085037,1035974,2121082,1085209,1035873,2120269,1084756,1035513,2121333,1085425,1035908,2122357,1086076,1036281,2123037,1086632,1036405,2122913,1086686,1036227,2123625,1087162,1036463,2124650,1087705,1036945,2125333,1088126,1037207,2125833,1088548,1037285,2126374,1088924,1037450,2126640,1089245,1037395,2127077,1089549,1037528,2127630,1089884,1037746,2128563,1090461,1038102,2129591,1091095,1038496,2130119,1091570,1038549,2130509,1092059,1038450,2131309,1092711,1038598,2132745,1093684,1039061,2133828,1094336,1039492,2134618,1094837,1039781,2134817,1094922,1039895,2135171,1095237,1039934,2135281,1095246,1040035,2135373,1095392,1039981,2136010,1095772,1040238,2136632,1096190,1040442,2136574,1096128,1040446,2135815,1095933,1039882,2135340,1095862,1039478,2135628,1095977,1039651,2135908,1096057,1039851,2135908,1096206,1039702,2135890,1096214,1039676,2136299,1096544,1039755,2136195,1096586,1039609,2136551,1096785,1039766
"전북특별자치도",1863298,926821,936477,1861955,926100,935855,1860485,925364,935121,1859703,925005,934698,1858927,924625,934302,1857815,924014,933801,1856921,923537,933384,1855985,923000,932985,1855450,922805,932645,1854688,922381,932307,1853886,921918,931968,1854607,922307,932300,1851694,920846,930848,1849543,919935,929608,1848066,919121,928945,1847089,918599,928490,1846144,918074,928070,1844639,917256,927383,1843009,916418,926591,1841427,915644,925783,1840544,915289,925255,1839358,914658,924700,1838049,913986,924063,1836832,913297,923535,1834532,912117,922415,1832227,911110,921117,1830499,910221,920278,1829273,909550,919723,1827871,908824,919047,1826717,908163,918554,1825381,907522,917859,1823982,906743,917239,1822883,906185,916698,1821813,905592,916221,1820799,905017,915782,1818917,904110,914807,1817302,903385,913917,1815112,902365,912747,1812936,901252,911684,1811619,900628,910991,1810097,899894,910203,1808802,899137,909665,1808044,898719,909325,1807094,898296,908798,1806441,898048,908393,1805937,897770,908167,1805204,897393,907811,1804104,896874,907230,1802748,896115,906633,1801319,895485,905834,1797450,893974,903476,1796331,893415,902916,1794682,892833,901849,1794345,892670,901675,1793902,892487,901415,1792476,891776,900700,1791110,891073,900037,1789770,890378,899392,1788616,889824,898792,1786855,888994,897861,1785392,888291,897101,1783923,887611,896312,1782205,886928,895277,1780824,886274,894550,1779230,885475,893755,1778279,884908,893371,1776949,884164,892785,1775664,883436,892228,1772596,882044,890552,1771776,881608,890168,1770839,881151,889688,1769607,880592,889015,1768229,879922,888307,1766524,879065,887459,1765175,878456,886719,1764181,877966,886215,1763004,877382,885622,1762021,876978,885043,1761169,876459,884710,1759815,875839,883976,1758661,875353,883308,1757295,874659,882636,1756183,874078,882105,1754757,873419,881338,1752921,872493,880428,1751318,871830,879488,1749376,870857,878519,1748047,870133,877914,1746912,869631,877281,1745885,869197,876688,1744661,868718,875943,1743183,867993,875190,1741640,867235,874405,1740753,866902,873851,1739751,866399,873352,1738690,866030,872660,1737351,865346,872005,1735008,864313,870695,1733574,863734,869840,1732439,863216,869223,1731309,862633,868676,1730258,862137,868121,1729337,861705,867632,1728330,861131,867199,1727716,860760,866956
"전라남도",1902380,951308,951072,1900797,950622,950175,1899441,949774,949667,1899604,950175,949429,1899088,949931,949157,1898065,949266,948799,1897681,948948,948733,1895974,947994,947980,1895233,947586,947647,1894676,947281,947395,1894426,947179,947247,1896424,948290,948134,1893444,947078,946366,1891308,946285,945023,1890423,946095,944328,1890412,946077,944335,1889726,945662,944064,1887991,944826,943165,1886297,944057,942240,1884285,943176,941109,1882637,942418,940219,1881420,941919,939501,1881518,942041,939477,1882970,943000,939970,1878904,941188,937716,1875862,939624,936238,1874232,938881,935351,1873183,938558,934625,1871718,937881,933837,1870587,937429,933158,1868856,936541,932315,1867094,935765,931329,1865915,935364,930551,1865039,934993,930046,1865588,935574,930014,1868745,937674,931071,1864712,935962,928750,1861894,934900,926994,1859290,933896,925394,1857083,932970,924113,1855945,932496,923449,1854618,931898,922720,1853339,931280,922059,1851985,930466,921519,1851124,930076,921048,1850680,929911,920769,1850557,929986,920571,1851549,930615,920934,1850575,930132,920443,1849795,929889,919906,1844811,927884,916927,1844148,927667,916481,1842423,927074,915349,1840921,926398,914523,1839698,925751,913947,1838353,924912,913441,1835690,923651,912039,1834653,923037,911616,1833864,922677,911187,1832803,922221,910582,1832604,922190,910414,1831451,921753,909698,1829501,920971,908530,1828550,920492,908058,1827674,920050,907624,1826440,919417,907023,1825534,918956,906578,1824104,918260,905844,1820458,916611,903847,1819157,915996,903161,1818484,915677,902807,1817697,915272,902425,1816707,914811,901896,1814858,914087,900771,1813872,913670,900202,1813439,913624,899815,1812475,913215,899260,1811554,912823,898731,1810071,912075,897996,1808339,911340,896999,1807295,910810,896485,1805823,910179,895644,1804875,909744,895131,1804217,909548,894669,1802672,908705,893967,1800352,907780,892572,1798435,906995,891440,1797199,906512,890687,1795717,905860,889857,1794967,905462,889505,1793747,904835,888912,1792390,904171,888219,1791496,903669,887827,1790421,903270,887151,1789610,902758,886852,1788819,902380,886439,1787592,901816,885776,1785487,901141,884346,1785193,901154,884039,1785003,901278,883725,1784116,901006,883110,1783484,900655,882829,1782183,900012,882171,1780646,899345,881301,1779599,898858,880741
"경상북도",2698803,1356260,1342543,2696329,1355368,1340961,2694544,1354401,1340143,2693810,1354089,1339721,2692859,1353724,1339135,2691727,1353079,1338648,2690974,1352630,1338344,2690671,1352403,1338268,2691502,1352777,1338725,2691794,1352966,1338828,2691878,1353108,1338770,2691706,1353164,1338542,2688747,1351679,1337068,2685633,1350367,1335266,2683661,1349665,1333996,2682897,1349276,1333621,2682316,1348939,1333377,2681090,1348480,1332610,2679546,1347585,1331961,2678272,1346899,1331373,2677762,1346701,1331061,2676904,1346330,1330574,2677014,1346530,1330484,2676831,1346689,1330142,2674005,1345392,1328613,2671587,1344344,1327243,2671036,1344255,1326781,2670375,1343986,1326389,2669731,1343742,1325989,2669850,1343822,1326028,2668836,1343416,1325420,2667657,1342782,1324875,2666795,1342456,1324339,2666072,1342074,1323998,2665775,1341962,1323813,2665836,1342037,1323799,2662508,1340346,1322162,2658956,1338907,1320049,2653418,1336289,1317129,2651054,1334981,1316073,2648760,1333815,1314945,2646493,1332780,1313713,2644001,1331461,1312540,2640932,1329919,1311013,2640003,1329408,1310595,2639763,1329257,1310506,2639245,1328939,1310306,2639422,1329211,1310211,2637639,1328384,1309255,2636747,1328167,1308580,2635563,1327990,1307573,2635896,1328240,1307656,2633592,1327307,1306285,2632401,1326844,1305557,2631649,1326218,1305431,2630254,1325354,1304900,2628344,1324322,1304022,2627925,1324128,1303797,2627468,1324021,1303447,2626609,1323661,1302948,2624310,1322509,1301801,2622026,1321638,1300388,2619641,1320888,1298753,2617552,1320018,1297534,2616177,1319332,1296845,2613963,1318198,1295765,2612016,1317139,1294877,2609356,1315815,1293541,2605066,1313983,1291083,2603389,1313237,1290152,2602052,1312637,1289415,2600492,1311881,1288611,2597527,1310583,1286944,2594399,1309417,1284982,2593210,1309056,1284154,2592205,1308840,1283365,2590726,1308195,1282531,2588860,1307284,1281576,2564065,1294579,1269486,2561623,1293508,1268115,2559924,1292868,1267056,2558085,1292163,1265922,2556262,1291263,1264999,2554324,1290298,1264026,2551370,1288999,1262371,2548440,1287853,1260587,2546960,1287412,1259548,2546120,1287249,1258871,2545421,1286984,1258437,2544174,1286551,1257623,2542072,1285674,1256398,2540046,1284828,1255218,2537955,1283804,1254151,2535971,1282754,1253217,2533979,1281907,1252072,2531384,1280547,1250837,2528641,1279180,1249461,2524067,1277157,1246910,2523173,1276834,1246339,2522609,1276838,1245771,2520934,1275956,1244978,2519474,1275311,1244163,2516753,1273708,1243045,2514198,1272463,1241735,2512441,1271548,1240893
"경상남도",3374065,1699430,1674635,3372266,1698621,1673645,3371696,1698309,1673387,3371703,1698224,1673479,3372586,1698498,1674088,3373334,1698655,1674679,3374601,1699166,1675435,3374467,1698991,1675476,3375329,1699428,1675901,3377635,1700251,1677384,3379020,1700819,1678201,3380404,1701413,1678991,3379981,1701185,1678796,3378430,1700579,1677851,3377516,1700053,1677463,3377126,1699703,1677423,3377626,1699839,1677787,3377483,1699688,1677795,3377248,1699357,1677891,3376730,1698931,1677799,3376031,1698457,1677574,3375357,1697945,1677412,3375047,1697756,1677291,3373988,1697412,1676576,3373214,1697053,1676161,3371016,1696062,1674954,3369949,1695666,1674283,3368933,1695232,1673701,3367857,1694688,1673169,3366989,1694177,1672812,3366286,1693730,1672556,3365282,1693182,1672100,3364039,1692600,1671439,3363883,1692582,1671301,3363274,1692247,1671027,3362553,1692032,1670521,3361344,1691504,1669840,3358828,1690600,1668228,3355341,1689137,1666204,3353380,1688178,1665202,3351347,1687289,1664058,3349454,1686331,1663123,3347637,1685427,1662210,3345169,1684134,1661035,3343770,1683263,1660507,3342831,1682733,1660098,3341063,1681719,1659344,3340216,1681423,1658793,3338396,1680383,1658013,3336045,1679295,1656750,3330463,1677021,1653442,3329623,1676550,1653073,3327298,1675389,1651909,3325840,1674612,1651228,3324735,1674003,1650732,3322373,1672737,1649636,3319271,1671042,1648229,3318161,1670394,1647767,3316365,1669512,1646853,3314183,1668338,1645845,3311438,1666968,1644470,3307005,1664907,1642098,3303274,1663146,1640128,3300692,1661866,1638826,3298016,1660600,1637416,3295615,1659245,1636370,3293709,1658198,1635511,3290991,1656746,1634245,3286470,1654622,1631848,3284495,1653654,1630841,3282849,1652807,1630042,3280493,1651675,1628818,3277672,1650300,1627372,3272381,1647690,1624691,3269228,1646280,1622948,3267369,1645335,1622034,3265018,1644124,1620894,3263251,1643148,1620103,3261361,1642061,1619300,3258309,1640552,1617757,3257009,1639932,1617077,3255239,1638978,1616261,3253619,1638128,1615491,3251158,1636987,1614171,3248703,1636010,1612693,3244232,1634026,1610206,3241374,1632685,1608689,3239224,1631669,1607555,3237140,1630664,1606476,3236224,1630324,1605900,3235125,1629977,1605148,3233629,1629223,1604406,3232297,1628643,1603654,3231132,1628096,1603036,3230071,1627652,1602419,3228380,1626926,1601454,3226599,1626214,1600385,3221132,1623866,1597266,3219574,1623318,1596256,3218731,1622833,1595898,3217584,1622407,1595177,3216105,1621572,1594533,3214016,1620579,1593437,3212001,1619626,1592375,3210425,1618878,1591547
"제주특별자치도",642388,323003,319385,643736,323784,319952,644924,324435,320489,646140,325111,321029,647547,325870,321677,648497,326408,322089,650190,327306,322884,651888,328179,323709,653270,328910,324360,654750,329683,325067,656013,330305,325708,657083,330823,326260,658167,331344,326823,659189,331872,327317,660441,332492,327949,661511,333063,328448,662633,333603,329030,663526,334007,329519,664579,334522,330057,665517,335034,330483,666151,335321,330830,666686,335519,331167,667064,335696,331368,667191,335719,331472,667337,335813,331524,667522,335865,331657,668120,336226,331894,668648,336429,332219,669328,336717,332611,669771,336944,332827,670209,337108,333101,670521,337206,333315,670610,337257,333353,670738,337282,333456,670895,337339,333556,670989,337345,333644,670749,337231,333518,670876,337295,333581,670508,337055,333453,670595,337119,333476,670793,337111,333682,671316,337343,333973,671913,337587,334326,672524,337822,334702,672948,337932,335016,673606,338190,335416,674001,338312,335689,674635,338609,336026,674615,338553,336062,675137,338673,336464,673974,338206,335768,674484,338422,336062,674877,338566,336311,675293,338766,336527,675876,338978,336898,675883,338962,336921,676079,338975,337104,676569,339195,337374,676768,339256,337512,676759,339177,337582,676691,339071,337620,677143,339248,337895,677218,339320,337898,677413,339383,338030,677766,339578,338188,678012,339697,338315,678491,339951,338540,679016,340105,338911,678426,339801,338625,678324,339731,338593,678373,339758,338615,678159,339590,338569,677493,339325,338168,677090,339078,338012,677031,339056,337975,677115,339086,338029,677057,338995,338062,676832,338857,337975,676810,338843,337967,676489,338622,337867,676317,338514,337803,676119,338391,337728,675845,338265,337580,675252,337976,337276,674353,337578,336775,673665,337202,336463,673103,336826,336277,672775,336674,336101,672563,336588,335975,672252,336481,335771,672068,336330,335738,671540,336048,335492,671064,335717,335347,670837,335625,335212,670632,335483,335149,670368,335255,335113,669460,334794,334666,668205,334061,334144,667739,333814,333925,667513,333643,333870,667242,333464,333778,666625,333174,333451,666226,332858,333368,665953,332675,333278,665610,332517,333093
